id_municipio,nome,sigla_uf,rede_nome,alunos,taxa_real,risco,ganho_pp,ganho_acumulado,particao
4322202,Tupanciretã,RS,Estadual,87,41.167732059032495,80.12946727339359,0.0008170916099947894,5.891304571325904,validacao
4320859,Tabaí,RS,Municipal,41,24.730983317973568,83.6677366900595,0.0008170504257196537,5.892121621751623,validacao
1503408,Inhangapi,PA,Municipal,98,45.413268309089375,98.50198505486571,0.0008168727105325673,5.892938494462156,treino
2918357,João Dourado,BA,Municipal,254,53.1496062992126,99.63309545291149,0.0008129341569098847,5.8937514286190655,treino
2903607,Biritinga,BA,Municipal,57,29.82456140350877,99.80436847028926,0.000812791919509283,5.894564220538575,treino
2919306,Lençóis,BA,Municipal,77,37.66233766233766,98.80065180538826,0.0008118436701719332,5.8953760642087465,treino
1200138,Bujari,AC,Estadual,31,19.14285714285714,91.15913798732697,0.0008116066078375958,5.896187670816584,treino
2510204,Nova Olinda,PB,Municipal,68,38.04041954464057,77.75395856026353,0.0008102705245212704,5.896997941341105,treino
3551405,Serra Azul,SP,Municipal,91,44.64530973375696,77.22921168711822,0.0008100539899312585,5.8978079953310365,validacao
4315305,Quaraí,RS,Municipal,64,36.24751982290978,92.43779067901184,0.0008074241493228404,5.898615419480359,treino
2908101,Cocos,BA,Municipal,207,51.690821256038646,93.09703994446018,0.00080568004947916,5.899421099529839,treino
2201960,Brasileira,PI,Municipal,94,42.57597389353457,67.7939603152302,0.0008054401423968109,5.900226539672236,treino
2407005,Luís Gomes,RN,Municipal,44,26.590730557737626,97.53846722231386,0.00080416664353675,5.9010307063157725,treino
3539400,Piratininga,SP,Municipal,102,44.37428432224902,58.977916324341884,0.0008023626048524561,5.901833068920625,validacao
2411601,São Bento do Norte,RN,Municipal,56,32.16920806689621,86.35613566754527,0.00080188752625443,5.902634956446879,validacao
2406205,Lagoa d'Anta,RN,Municipal,26,11.638547326279669,97.51329867260793,0.000800181625696538,5.903435138072576,validacao
1718808,Sampaio,TO,Municipal,85,43.2499258233607,89.88757163470359,0.0007981836643427421,5.9042333217369185,teste
4203501,Campo Erê,SC,Municipal,122,48.29227903125646,59.623184605575496,0.0007976232489843688,5.905030944985903,treino
2706604,Paulo Jacinto,AL,Municipal,78,38.46153846153846,91.97030263065605,0.0007928312709580721,5.905823776256861,treino
2404853,Itajá,RN,Municipal,65,40.01666865102989,84.92745046318187,0.0007917886708116561,5.906615564927673,teste
1304104,Tapauá,AM,Municipal,184,51.77719349498491,84.08465152377137,0.0007909641680128299,5.907406529095685,treino
2407104,Macaíba,RN,Estadual,44,33.895657606997815,96.54714951226002,0.0007893218001605405,5.908195850895846,validacao
4311304,Lagoa Vermelha,RS,Estadual,167,51.570219611772536,79.8614580220971,0.0007881155997744523,5.9089839664956205,teste
4312708,Nonoai,RS,Estadual,65,36.17391293614907,73.0020826263098,0.000787438626266565,5.909771405121887,validacao
1501576,Bom Jesus do Tocantins,PA,Municipal,178,51.8536467167434,90.71678966471046,0.0007872200055043047,5.910558625127392,validacao
5107909,Sinop,MT,Estadual,110,46.84251968503937,83.06222551174069,0.0007862409380634913,5.9113448660654555,teste
3537206,Pedro de Toledo,SP,Municipal,106,45.97320202357445,72.26159750378005,0.0007857615799972413,5.912130627645452,validacao
2708600,São Miguel dos Campos,AL,Municipal,564,57.177603576065344,84.95895556790394,0.0007854116940179776,5.91291603933947,treino
